,systematic_number,title_de,token_count,outlier_tfidf,outlier_w2v,outlier_short,outlier_score,exclude
454,211.100,Gesetz betreffend die Einführung des Schweizerischen Zivilgesetzbuches,2484,True,False,False,1,False
455,BeE 832.755,Vertrag zwischen dem Kanton Basel-Stadt und der Einwohnergemeinde Bettingen betreffend den Vollzug im Bereich Ergänzungsleistungen und Beihilfen bei Personen mit Wohnsitz in Bettingen,193,False,False,False,0,False
456,140.100,Kantonales Gleichstellungsgesetz zu Geschlecht und sexueller Orientierung,416,False,False,False,0,False
457,140.500,Gesetz über die Rechte von Menschen mit Behinderungen,317,False,False,False,0,False
458,190.110,Verordnung zum Kirchengesetz,73,False,True,False,1,False
459,190.500,Convention conclue relativement à la Réorganisation et nouvelle circonscription de l’Evêché de Bâle,983,False,True,False,1,False
460,230.100,Gesetz betreffend Einführung des Bundesgesetzes über Schuldbetreibung und Konkurs,169,False,False,False,0,False
461,230.710,"Uebereinkunft zwischen den schweizerischen Kantonen Zürich, Bern, Luzern, Unterwalden (ob und nid dem Wald), Freyburg, Solothurn, Basel (Stadt- und Landtheil), Schaffhausen, St. Gallen, Graubünden, Aargau, Thurgau, Tessin, Waadt, Wallis, Neuenburg und Genf, sowie Appenzell Ausser-Rhoden, und dem Königreich Bayern über gleichmässige Behandlung der gegenseitigen Staatsangehörigen in Konkursfällen",237,False,False,False,0,False
462,270.100,Gesetz über die Verfassungs- und Verwaltungsrechtspflege,797,True,False,False,1,False
463,300.150,Vollziehungsverordnung zum Bundesgesetz über Tabakprodukte und elektronische Zigaretten,31,False,False,False,0,False
464,300.400,Vereinbarung über die Einsetzung einer gemeinsamen Ethikkommission Nordwest- und Zentralschweiz,261,False,False,False,0,False
465,300.600,Gesetz über das Universitäre Zentrum für Zahnmedizin Basel,377,False,False,False,0,False
466,310.140,Interkantonale Vereinbarung über die kantonalen Beiträge an die Spitäler zur Finanzierung der ärztlichen Weiterbildung und deren Ausgleich unter den Kantonen,200,False,False,False,0,False
467,390.110,Bestattungsverordnung,609,False,False,False,0,False
468,390.115,Reglement über das Bestattungs- und Friedhofwesen,1260,False,False,False,0,False
469,390.740,"Vertrag betreffend die Kremation von Leichen aus der Gemeinde Dornach im Krematorium der Stadt Basel zwischen dem Kanton Basel-Stadt, vertreten durch das Sanitätsdepartement, und der Gemeinde Dornach (Kanton Solothurn), vertreten durch ihren Gemeinderat",150,False,False,False,0,False
470,460.200,Verordnung über die Maturitätskurse für Berufstätige,292,False,False,False,0,False
471,610.110,Verordnung zum Gesetz über den kantonalen Finanzhaushalt,1301,False,False,False,0,False
472,610.200,Finanz- und Verwaltungskontrollgesetz,468,False,False,False,0,False
473,650.400,Gesetz betreffend die Erhebung einer Gasttaxe,269,False,False,False,0,False
474,650.410,Verordnung zum Gesetz betreffend die Erhebung einer Gasttaxe,114,False,False,False,0,False
475,660.100,Verordnung über den Vollzug der direkten Bundessteuer,103,False,False,False,0,False
476,670.100,Rahmenvereinbarung für die interkantonale Zusammenarbeit mit Lastenausgleich,478,False,False,False,0,False
477,740.500,Verordnung betreffend die Entschädigung der Expropriationskommission,28,False,True,False,1,False
478,869.560,Grossratsbeschluss betreffend Gewährung eines Staatsbeitrages und einer I. Hypothek an die Erstellungskosten eines Lehrlingsheimes der Stiftung zugunsten eines Lehrlingsheimes und CVJM-Hauses an der Gempenstrasse 64 in Basel,100,False,False,False,0,False
479,869.700,Gesetz über die Behindertenhilfe,1123,True,False,False,1,False
480,911.200,Vereinbarung zwischen dem Kanton Basel-Stadt und dem Kanton Basel-Landschaft betreffend den Vollzug des eidgenössischen Landwirtschaftsrechtes,125,False,False,False,0,False
481,911.610,Verordnung zum Waldgesetz Basel-Stadt,804,False,False,False,0,False
482,911.700,Vereinbarung über das Amt für Wald und Wild beider Basel,102,False,False,False,0,False
483,912.510,Verordnung über die Fischerei im Kanton Basel-Stadt,836,False,False,False,0,False
484,915.200,Gesetz über die Basler Kantonalbank,663,False,False,False,0,False
485,952.200,Verordnung über den Strassenverkehr,1138,False,False,False,0,False
486,952.250,Reglement über die Versteigerung von Kontrollschildern im Internet,175,False,False,False,0,False
487,952.300,Verordnung betreffend die ausnahmsweise Zufahrt in die Innenstadt,297,False,False,False,0,False
488,952.560,Verordnung über die Parkraumbewirtschaftung,825,False,False,False,0,False
489,952.800,Vereinbarung betreffend die Motorfahrzeugprüfstation beider Basel,188,False,False,False,0,False
490,952.801,"Vereinbarung über eine gemeinsame Prüfstation in der «Unteren Wanne», Münchenstein",36,False,False,False,0,False
491,952.820,"Vereinbarung zwischen den Kantonen Basel-Stadt, Basel-Landschaft und Aargau über die Durchführung der amtlichen Nachkontrollen von Fahrzeugen",197,False,False,False,0,False
492,953.100,Organisationsgesetz der Basler Verkehrs-Betriebe,509,False,False,False,0,False
493,953.840,Vertrag zwischen den Basler Verkehrs-Betrieben (BV) und der BLT Baselland Transport AG (BLT) betreffend den Betrieb auf den Teilstrecken Basel-Aeschenplatz–Kantonsgrenze–Ruchfeld,143,False,False,False,0,False
494,953.900,"Vereinbarung zwischen den Schweizerischen Bundesbahnen (SBB) den Schweizerischen PTT-Betrieben (PTT) den Basler Verkehrs-Betrieben (BVB) der BLT Baselland Transport AG (BLT) und den Kantonen Aargau, Basel-Landschaft, Basel-Stadt, Bern, Jura, Solothurn betreffend den integralen Tarifverbund Nordwestschweiz (TNW) ab 1. Januar 1990",357,False,False,False,0,False
495,953.930,Vereinbarung über die Beitragsleistung an Fahrten von mobilitätseingeschränkten Personen,224,False,False,False,0,False
496,954.511,"Vereinbarung betreffend das DB-Güterbahnhofareal in Basel zwischen dem Kanton Basel-Stadt, vertreten durch den Regierungsrat des Kantons Basel-Stadt, und der Bundesrepublik Deutschland, vertreten durch das Bundeseisenbahnvermögen",50,False,False,False,0,False
497,954.530,Übereinkunft betreffend die Herstellung einer Wiesenthaleisenbahn,156,False,False,False,0,False
498,956.400,"Vereinbarung zwischen der Schweizerischen Eidgenossenschaft vertreten durch den Schweizerischen Bundesrat und den Kantonen Basel-Stadt und Basel-Landschaft, jeweils vertreten durch den Regierungsrat betreffend Zusammenarbeit bei der Wahrung der schweizerischen Interessen auf dem binationalen Flughafen Basel-Mülhausen",434,False,False,False,0,False
499,956.500,Grossratsbeschluss betreffend Ausbau des Flughafens Basel-Mülhausen (II. Etappe des Erstausbaus),50,False,False,False,0,False
500,956.550,Vereinbarung über die Fluglärmkommission und die Ombudsstelle für Fluglärmklagen,314,False,False,False,0,False
501,740.800,Verordnung betreffend den Vollzug des eidgenössischen Enteignungsrechts,36,False,False,False,0,False
502,820.550,Beschluss des Regierungsrates betreffend Festsetzung des Arbeitgeberbeitrages an die Familienausgleichskasse Basel-Stadt,16,False,True,True,2,True
503,890.500,Gesetz über die Ausrichtung von Mietbeiträgen,191,False,False,False,0,False
504,890.510,Verordnung zum Gesetz über die Ausrichtung von Mietbeiträgen,291,False,False,False,0,False
505,890.710,Verordnung über die Harmonisierung und Koordination von bedarfsabhängigen Sozialleistungen,1698,True,False,False,1,False
506,890.800,Vertrag zwischen dem Kanton Basel-Stadt und den Gemeinden Bettingen und Riehen betreffend die Aufgabenteilung im Bereich Asyl,285,False,False,False,0,False
507,117.460,Übereinkommen zwischen dem Kanton Basel-Stadt und dem Kanton Basel-Landschaft über die Verlegung der Kantonsgrenze bei der Batterie,223,False,False,False,0,False
508,117.470,Vertrag zwischen dem Kanton Basel-Stadt und dem Kanton Basel-Landschaft betreffend Verlegung der Kantonsgrenze zwischen Basel und Münchenstein im Gebiet der Reinacherstrasse (Dreispitzareal),116,False,False,False,0,False
509,117.490,"Übereinkommen zwischen den Kantonen Basel-Stadt und Basel-Landschaft betreffend Änderung des Grenzverlaufs im Gebiet St. Jakobs-Strasse, Brüglingerstrasse und Münchensteinerstrasse",132,False,False,False,0,False
510,118.300,Vereinbarung zwischen den Kantonen Basel-Stadt und Basel-Landschaft über die Zusammenarbeit der Behörden,227,False,False,False,0,False
511,118.400,Vereinbarung über die Nordwestschweizer Regierungskonferenz,262,False,False,False,0,False
512,119.100,"Übereinkommen zwischen dem Schweizerischen Bundesrat, handelnd im Namen der Kantone Solothurn, Basel-Stadt, Basel-Landschaft, Aargau und Jura, der Regierung der Bundesrepublik Deutschland, der Regierung der Französischen Republik und der Regierung des Grossherzogtums Luxemburg, über die grenzüberschreitende Zusammenarbeit zwischen Gebietskörperschaften und örtlichen öffentlichen Stellen",790,False,False,False,0,False
513,562.300,Gesetz über die Basler Herbstmesse,99,False,False,False,0,False
514,562.350,Gebührenverordnung betreffend Messen und Märkte in der Stadt Basel,47,False,False,False,0,False
515,562.400,Verordnung über die Einführung des Bundesgesetzes über das Gewerbe der Reisenden,46,False,False,False,0,False
516,563.110,Verordnung zum Gastgewerbegesetz,409,False,False,False,0,False
517,563.130,Verordnung zum Bundesgesetz über die gebrannten Wasser,82,False,False,False,0,False
518,563.170,Gebührenverordnung zum Gastgewerbegesetz,136,False,False,False,0,False
519,563.280,Tarifverordnung zum Taxigesetz,138,False,False,False,0,False
520,563.500,Verordnung über die Bewilligung für die regelmässige und gewerbsmässige Personenbeförderung,151,False,False,False,0,False
521,568.400,Verordnung über explosionsgefährliche Stoffe,133,False,False,False,0,False
522,569.110,Verordnung zum Gesetz betreffend öffentliche Filmvorführungen und Abgabe von elektronischen Trägermedien,24,False,False,False,0,False
523,569.150,"Vertrag zwischen dem Kanton Basel-Stadt, vertreten durch den Departementsvorsteher des Erziehungsdepartements, Regierungsrat Dr. Christoph Eymann, Leimenstrasse 1, 4001 Basel, und dem Kanton Basel-Landschaft, vertreten durch den Vorsteher der Sicherheitsdirektion, Regierungsrat Isaac Reber, Rathausstrasse 2, 4410 Liestal, betreffend gemeinsame Medienkommission beider Basel",130,False,False,False,0,False
524,571.300,Verordnung über die Disziplinarstrafgewalt in der Militärverwaltung,33,False,False,False,0,False
525,576.100,Gesetz über den Zivilschutz und den Kulturgüterschutz,231,False,False,False,0,False
526,576.150,Verordnung über den Zivilschutz,149,False,False,False,0,False
527,576.170,Gebührenverordnung für den Zivil- und Kulturgüterschutz,110,False,False,False,0,False
528,119.400,"Vereinbarung zwischen dem Schweizerischen Bundesrat, der Regierung der Bundesrepublik Deutschland und der Regierung der Französischen Republik über die grenzüberschreitende Zusammenarbeit im Raum Oberrhein",211,False,False,False,0,False
529,119.510,Verordnung über die internationale Zusammenarbeit zwecks Armutsbekämpfung und Stärkung der nachhaltigen Entwicklung,370,False,False,False,0,False
530,122.250,Vereinbarung über die Zusammenarbeit der Kantone Basel-Stadt und Basel-Landschaft bei der Erfassung von biometrischen Daten für Schweizerpässe,198,False,False,False,0,False
531,122.500,Gesetz über die Integration der Migrationsbevölkerung,298,False,False,False,0,False
532,122.510,Verordnung zum Gesetz über die Integration der Migrationsbevölkerung,295,False,False,False,0,False
533,123.400,Konkordat über Massnahmen gegen Gewalt anlässlich von Sportveranstaltungen,359,False,False,False,0,False
534,123.410,Verordnung betreffend die Umsetzung des Konkordats über Massnahmen gegen Gewalt anlässlich von Sportveranstaltungen,189,False,False,False,0,False
535,132.110,Verordnung zum Gesetz über Wahlen und Abstimmungen,865,False,False,False,0,False
536,138.100,"Gesetz betreffend den Austritt in Behörden, die Beschränkung der Stimmgebung bei Wahlen und die Ausschliessung der Wählbarkeit von Verwandten zu Mitgliedern von Behörden",256,False,False,False,0,False
537,138.200,Gesetz betreffend das Verfahren bei Unvereinbarkeit von öffentlichen Stellungen,68,False,False,False,0,False
538,151.200,Gesetz über Publikationen im Kantonsblatt und über die Gesetzessammlung des Kantons Basel-Stadt,128,False,False,False,0,False
539,152.110,Ausführungsbestimmungen zum Gesetz über die Geschäftsordnung des Grossen Rates,1109,False,False,False,0,False
540,152.150,Reglement zum Schutz der persönlichen Integrität der Grossratsmitglieder des Kantons Basel-Stadt,247,False,False,False,0,False
541,152.330,Ausgabenreglement für die Grossratskommissionen,118,False,False,False,0,False
542,153.180,Beschluss des Regierungsrates betreffend Neuordnung des Verwaltungs- und Rekursverfahrens,27,False,False,False,0,False
543,153.200,Verordnung über die Kantonale Krisenorganisation,373,False,False,False,0,False
544,153.270,Verordnung über die Information und den Datenschutz,926,True,False,False,1,False
545,153.300,Gesetz über ein zentrales elektronisches Behördenportal,265,False,False,False,0,False
546,153.330,Weisung des Regierungsrates betreffend die Aufnahme von Telephongesprächen in der Verwaltung,51,False,False,False,0,False
547,153.340,Verordnung über die Einbindung des Authentifizierungsdienstes der Schweizer Behörden AGOV in das zentrale elektronische Behördenportal,30,False,False,False,0,False
548,153.700,Verordnung betreffend die zentrale elektronische Bewilligungsplattform,461,False,False,False,0,False
549,153.810,Verordnung zum Gesetz über die Verwaltungsgebühren,257,False,False,False,0,False
550,154.100,Gesetz betreffend die Organisation der Gerichte und der Staatsanwaltschaft,2403,True,False,False,1,False
551,154.118,Reglement zur Aufbewahrung und Archivierung von Unterlagen der Gerichte Basel-Stadt,299,False,False,False,0,False
552,154.128,Reglement über das Informatikmanagement an den Gerichten,222,False,False,False,0,False
553,154.150,Organisationsreglement des Appellationsgerichts,781,False,False,False,0,False
554,154.170,Organisationsreglement des Zivilgerichts,277,False,False,False,0,False
555,154.180,Organisationsreglement des Strafgerichts,333,False,False,False,0,False
556,154.250,Reglement des Sozialversicherungsgerichts und des Schiedsgerichts in Sozialversicherungssachen,148,False,False,False,0,False
557,154.300,Entschädigungsreglement der Gerichte Basel-Stadt,306,False,False,False,0,False
558,162.200,Verordnung zur Arbeitszeit der Mitarbeiterinnen und Mitarbeiter des Kantons Basel-Stadt,916,False,False,False,0,False
559,162.300,Grossratsbeschluss betreffend Abbitte der von der Gesamtheit der Stimmberechtigten gewählten Behördenmitglieder von ihren Stellen,37,False,False,False,0,False
560,162.600,Verordnung betreffend Meldung von Missständen,108,False,False,False,0,False
561,163.200,Verordnung betreffend Dienstwohnungen,290,False,False,False,0,False
562,163.400,Verordnung betreffend Verpflegung von Mitarbeiterinnen und Mitarbeitern des Kantons Basel-Stadt,83,False,False,False,0,False
563,164.100,Lohngesetz,733,False,False,False,0,False
564,164.150,Verordnung über die Einreihung von Stellen sowie die Einstufung von Mitarbeitenden des Kantons Basel-Stadt,344,False,False,False,0,False
565,164.160,Verordnung über die Beschleunigung und die Verzögerung des Stufenaufstiegs gemäss § 10 des Lohngesetzes,109,False,False,False,0,False
566,164.180,Verordnung betreffend Wahl und Organisation der Begutachtungskommission,107,False,False,False,0,False
567,164.200,Verordnung über die Ausrichtung von Anerkennungsprämien an die Mitarbeiterinnen und Mitarbeiter des Kantons Basel-Stadt,157,False,False,False,0,False
568,164.410,Verordnung betreffend Zulagen gemäss § 15a Lohngesetz,287,False,False,False,0,False
569,164.430,Verordnung betreffend Lohnnebenleistungen,47,False,False,False,0,False
570,164.520,Verordnung betreffend Festlegung der Löhne von Lehrpersonen als Aushilfen sowie für Stellvertretungen,320,False,False,False,0,False
571,164.680,Verordnung betreffend die Entschädigung für Lehraufträge am Institut für Spezielle Pädagogik und Psychologie (ISP),136,False,False,False,0,False
572,164.700,Verordnung betreffend die Entschädigung für Lehraufträge am Turnlehrerkurs der Universität Basel,158,False,False,False,0,False
573,165.100,Gesetz betreffend die Versicherung der Mitarbeiterinnen und Mitarbeiter des Kantons Basel-Stadt bei Unfall und Krankheit,205,False,False,False,0,False
574,170.600,Finanz- und Lastenausgleichgesetz,219,False,False,False,0,False
575,171.310,Bekanntmachung betreffend das Inkrafttreten des Gesetzes über die Verschmelzung der Gemeinde Kleinhüningen mit der Stadt Basel,67,False,False,False,0,False
576,171.500,Vertrag betreffend Verlegung der Gemeindegrenze zwischen der Stadt Basel und der Gemeinde Riehen,58,False,False,False,0,False
577,177.600,Grossratsbeschluss betreffend die Verhältnisse der Gemeinden Riehen und Bettingen,66,False,False,False,0,False
578,649.800,Vereinbarung zwischen dem Schweizerischen Bundesrat und der Regierung der Französischen Republik über die steuerliche Behandlung von Zuwendungen zu ausschliesslich uneigennützigen Zwecken,175,False,False,False,0,False
579,685.200,Verträge zwischen der Einwohnergemeinde der Stadt Basel und der Christoph Merian Stiftung über das Dreispitzareal,152,False,True,False,1,False
580,695.400,Prämienbestimmungen zum Gebäudeversicherungsgesetz,235,False,False,False,0,False
581,695.600,Prämienermässigungsreglement der Gebäudeversicherung,72,False,False,False,0,False
582,717.110,Verordnung betreffend den Vollzug des Gesetzes über die Ermittlung von Grundstückwerten vom 20. Juni 1968 und über die zu erhebenden Gebühren,84,False,False,False,0,False
583,724.100,Gesetz über die Nutzung des öffentlichen Raumes,725,False,False,False,0,False
584,724.140,Verordnung über die Inanspruchnahme der Allmend,447,False,False,False,0,False
585,724.300,Vorschriften des Baudepartementes für die Ausführung von Grabarbeiten in der Allmend,703,False,False,False,0,False
586,724.910,Gebührenverordnung zum Gesetz über die Nutzung des öffentlichen Raumes,704,False,False,False,0,False
587,730.210,Kantonale Verordnung über Fuss- und Wanderwege,400,False,False,False,0,False
588,730.700,Verordnung über Beiträge an die Kosten der Beseitigung von Sprayereien an privaten Liegenschaften,98,False,False,False,0,False
589,771.310,Verordnung zum Gesetz betreffend Einführung des Bundesgesetzes über Nutzbarmachung der Wasserkräfte,83,False,False,False,0,False
590,771.510,Verordnung zum Gesetz über die Nutzung von öffentlichem Fluss- und Grundwasser,229,False,False,False,0,False
591,771.700,Staatsvertrag über Wasserbenützung aus der Wiese abgeschlossen zwischen dem Markgrafen Karl Friedrich von Baden und Bürgermeister und Rat der Stadt Basel am 16./25. August 1756,364,False,False,False,0,False
592,771.710,Vereinbarung betreffend Sicherung des Vollzugs des Staatsvertrages vom 16./25. August 1756 zwischen der Stadt Basel und dem Markgrafen Karl Friedrich von Baden über Wasserbenützung aus der Wiese,453,False,False,False,0,False
593,771.720,Vereinbarung betreffend Änderung der am 19. Oktober 1894 vereinbarten Vollzugsbestimmungen zum Staatsvertrage vom 16. und 25. August 1756 zwischen der Stadt Basel und dem Markgrafen Karl Friedrich von Baden über Wasserbenützung aus der Wiese,547,False,False,False,0,False
594,772.140,Verordnung zur Lenkungsabgabe und zum Strompreis-Bonus,578,False,False,False,0,False
595,772.150,Beschluss des Regierungsrates betreffend Erhebung einer Förderabgabe zur Finanzierung der sich aus dem Energiegesetz ergebenden finanziellen Verpflichtungen,40,False,False,False,0,False
596,772.180,Verordnung betreffend Entschädigungen und Beiträge aufgrund der Einstellung der Gasversorgung,457,False,False,False,0,False
597,772.380,Ausführungsbestimmungen von IWB Industrielle Werke Basel zur Datenbearbeitung mittels intelligenter Messsysteme,269,False,False,False,0,False
598,772.420,Gebührentarif der IWB Industrielle Werke Basel für den Anschluss und die Nutzung des Netzes für elektrische Energie sowie die Messung von Elektrizität,1091,False,True,False,1,False
599,772.580,Verordnung betreffend Ausführung des Bundesgesetzes über Rohrleitungsanlagen,95,False,False,False,0,False
600,772.830,Gebührentarif der IWB Industrielle Werke Basel betreffend Wasser,201,False,False,False,0,False
601,780.100,Umweltschutzgesetz Basel-Stadt,1897,True,False,False,1,False
602,780.350,Verordnung über umweltfreundliche Verkehrsmittel,288,False,False,False,0,False
603,780.360,Verordnung über die Förderung der Ladeinfrastruktur für Elektroautos,226,False,False,False,0,False
604,780.400,Gesetz betreffend den Schutz der Bevölkerung vor Atomkraftwerken,34,False,False,False,0,False
605,780.900,Verordnung über die Gebühren des Kantonalen Laboratoriums im Bereich der Umweltschutzgesetzgebung,95,False,False,False,0,False
606,781.220,Verordnung über die Verschärfung von Emissionsbegrenzungen für stationäre Anlagen,410,False,False,False,0,False
607,782.100,Lärmschutzverordnung Basel-Stadt,314,False,False,False,0,False
608,783.200,Kantonale Gewässerschutzverordnung,702,False,False,False,0,False
609,785.720,"Vertrag zwischen dem Kanton Basel-Stadt, dem Kanton Basel-Landschaft, den Firmen Ciba-Geigy AG, in Basel, F. Hoffmann-La Roche & Co. AG, in Basel, Sandoz AG, in Basel, betreffend gemeinsame Durchführung von Gewässerschutzmassnahmen",768,False,False,False,0,False
610,786.150,Verordnung über Abfallsammlungen in der Stadt Basel,291,False,False,False,0,False
611,787.100,Bodenschutzverordnung Basel-Stadt,134,False,False,False,0,False
612,789.600,Verordnung über die Förderung der Biodiversität und Landschaftsqualität im Landwirtschaftsgebiet,761,False,False,False,0,False
613,789.730,Grossratsbeschluss betreffend Erweiterung der Baumschutzgebiete im Kanton Basel-Stadt,29,False,False,False,0,False
614,789.750,Beschluss des Regierungsrates betreffend den Schutz der Rheinhalde,25,False,False,False,0,False
615,811.100,Gesetz über öffentliche Ruhetage und Ladenöffnung,166,False,False,False,0,False
616,811.110,Verordnung zum Gesetz über öffentliche Ruhetage und Ladenöffnung,118,False,False,False,0,False
617,812.100,"Einführungsgesetz zum Bundesgesetz über die Arbeit in Industrie, Gewerbe und Handel",192,False,False,False,0,False
618,812.210,Verordnung über den kantonalen Mindestlohn,187,False,False,False,0,False
619,812.350,Verordnung betreffend Arbeits- und Ruhezeit der Taxifahrerinnen und Taxifahrer im Kanton Basel-Stadt,193,False,False,False,0,False
620,812.500,Verordnung betreffend den Vollzug des Bundesgesetzes über die Heimarbeit vom 20. März 1981,99,False,False,False,0,False
621,812.900,Verordnung zum Bundesgesetz über die in die Schweiz entsandten Arbeitnehmerinnen und Arbeitnehmer,189,False,False,False,0,False
622,813.310,Vollziehungsverordnung zum Gesetz betreffend das ständige staatliche Einigungsamt vom 9. November 1911,699,False,True,False,1,False
623,813.400,Verordnung über das Verfahren vor dem Einigungsamt als vertraglichem Schiedsgericht,389,False,False,False,0,False
624,815.100,Gesetz betreffend Tagesbetreuung von Kindern,547,False,False,False,0,False
625,815.110,Verordnung über die Betreuung von Kindern in Kindertagesstätten und Tagesfamilien,647,False,False,False,0,False
626,815.120,Verordnung über die Betreuungsbeiträge in Kindertagesstätten und Tagesfamilien und die Leistungen an Eltern,458,False,False,False,0,False
627,819.400,Gesetz betreffend die Gewährung von Steuervergütungen auf Arbeitsbeschaffungsreserven,176,False,False,False,0,False
628,819.510,Verordnung über die Arbeitsvermittlung und den Personalverleih,35,False,False,False,0,False
629,819.610,Verordnung über die Kontrolle und Finanzierung der Stellenmeldepflicht,48,False,False,False,0,False
630,819.870,Verordnung betreffend Gewährung von Bürgschaften im Zusammenhang mit der COVID-19-Pandemie,97,False,False,False,0,False
631,831.290,Verordnung über die Erhebung von Verwaltungskostenbeiträgen durch die Kantonale Ausgleichskasse/AHV,82,False,False,False,0,False
632,832.720,Verordnung über die Vergütung von Krankheits- und Behinderungskosten bei den Ergänzungsleistungen,748,False,False,False,0,False
633,832.755,Vertrag zwischen dem Kanton Basel-Stadt und der Einwohnergemeinde Bettingen betreffend den Vollzug im Bereich Ergänzungsleistungen und Beihilfen bei Personen mit Wohnsitz in Bettingen,193,False,False,False,0,False
634,834.400,Gesetz über die Krankenversicherung im Kanton Basel-Stadt,419,False,False,False,0,False
635,834.410,Verordnung über die Krankenversicherung im Kanton Basel-Stadt,1099,False,False,False,0,False
636,835.150,Verordnung betreffend Zuständigkeit und Organisation beim Vollzug der Arbeitslosenversicherung im Kanton Basel-Stadt,130,False,False,False,0,False
637,835.210,Verordnung zum Gesetz betreffend den Fonds zur Bekämpfung der Arbeitslosigkeit,49,False,False,False,0,False
638,835.350,Reglement der Öffentlichen Arbeitslosenkasse Basel-Stadt,52,False,False,False,0,False
639,835.500,Gesetz betreffend kantonale Arbeitslosenhilfe,184,False,False,False,0,False
640,861.500,Gesetz über die Wohnraumförderung,1143,False,False,False,0,False
641,861.600,Gesetz über die Stiftung für preisgünstigen Wohnraum Basel-Stadt,434,False,False,False,0,False
642,861.626,Richtlinien zur Mietzinsgestaltung der Stiftung für preisgünstigen Wohnraum Basel-Stadt,134,False,False,False,0,False
643,869.205,Grossratsbeschluss betreffend Gewährung eines Staatsbeitrages an die Erstellungskosten einer Alterssiedlung der Christoph Merian Stiftung auf dem Sesselacker,82,False,False,False,0,False
644,333.100,Interkantonale Vereinbarung über die hochspezialisierte Medizin,360,False,False,False,0,False
645,339.240,Vereinbarung über Dienstleistungen der Sanität Basel auf dem Gebiet des Kantons Basel-Landschaft,219,False,False,False,0,False
646,340.100,Heilmittelverordnung,514,False,False,False,0,False
647,340.250,Vereinbarung der nordwestschweizerischen Kantone über die Führung eines regionalen Heilmittelinspektorates,252,False,False,False,0,False
648,340.500,Kantonale Verordnung betreffend Betäubungsmittel,52,False,False,False,0,False
649,340.800,Verordnung über Chemikalien,133,False,False,False,0,False
650,351.310,Verordnung betreffend Gebühren des Kantonalen Laboratoriums im administrativen Bereich,52,False,False,False,0,False
651,365.101,Regierungsratsbeschluss betreffend Liste der als potentiell gefährlich eingestuften Hunderassen und deren Kreuzungen gemäss § 14 Abs. 2 des Gesetzes betreffend das Halten von Hunden (Hundegesetz),37,False,False,False,0,False
652,365.110,Verordnung betreffend das Halten von Hunden,903,False,False,False,0,False
653,365.300,Vereinbarung zwischen dem Kanton Basel-Stadt und dem Kanton Basel-Landschaft über die Durchführung von Kontrollen auf Tierhaltungsbetrieben im Kanton Basel-Stadt,84,False,False,False,0,False
654,365.540,Reglement betreffend das Halten gefährlicher Tiere,176,False,False,False,0,False
655,410.100,Schulgesetz,3254,True,False,False,1,False
656,410.140,Verordnung über die Kooperation zwischen der Schule und den Erziehungsberechtigten,445,False,True,False,1,False
657,410.150,Übergangsverordnung betreffend den Übergang von der bisherigen Schullaufbahn zur neuen harmonisierten Schullaufbahn,389,False,True,False,1,False
658,410.200,Ordnung für die Festlegung und Veränderung der Anzahl Unterrichtslektionen für die vom Kanton geführten Schulen,230,False,False,False,0,False
659,410.300,Ordnung über die Überschreitung der gesetzlichen Klassengrössen,71,False,False,False,0,False
660,410.910,Verordnung über die auswärtigen Schulanlässe der Schulen des Kantons Basel-Stadt,510,False,False,False,0,False
661,411.100,Verordnung über die Staatliche Schulsynode des Kantons Basel-Stadt,496,False,False,False,0,False
662,411.150,Verordnung betreffend die Tätigkeit der Schulräte der Volksschulen,470,False,False,False,0,False
663,411.300,Verordnung über die Volksschulleitung,281,False,False,False,0,False
664,411.360,Verordnung für die Schulleitungen der weiterführenden Schulen,859,False,False,False,0,False
665,411.380,Ordnung für die Schulkonferenzen,216,False,False,False,0,False
666,411.500,Verordnung betreffend die Pflichtlektionenzahl und die Lektionenzuteilung der Lehrpersonen an den vom Kanton geführten Schulen,315,False,False,False,0,False
667,411.520,Verordnung betreffend den Übertritt von Lehrkräften an die Orientierungsschule und an die Weiterbildungsschule,173,False,False,False,0,False
668,412.400,Verordnung über die frühe Deutschförderung,429,False,False,False,0,False
669,413.825,Reglement für die Maturaarbeit an den Gymnasien im Kanton Basel-Stadt,387,False,False,False,0,False
670,414.710,Verordnung betreffend die Gebühren der Pädagogischen Dokumentationsstelle des Kantons Basel-Stadt,68,False,False,False,0,False
671,415.700,Verordnung für den Schulpsychologischen Dienst,72,False,False,False,0,False
672,419.700,Regionales Schulabkommen über die gegenseitige Aufnahme von Auszubildenden und Ausrichtung von Beiträgen,500,False,False,False,0,False
673,419.720,Vertrag über die Aufnahme von Schülerinnen und Schülern des Kantons Aargau an Basler Gymnasien,204,False,False,False,0,False
674,419.750,Interkantonale Vereinbarung über die Beiträge an die Ausbildungskosten in der beruflichen Grundbildung,309,False,False,False,0,False
675,419.903,Verordnung der SDK über die Anerkennung von ausländischen Ausbildungsabschlüssen,183,False,False,False,0,False
676,419.905,Reglement der GDK für die interkantonale Prüfung von Osteopathinnen und Osteopathen in der Schweiz,587,False,False,False,0,False
677,419.910,Verordnung des Bundesrates / Reglement der EDK über die Anerkennung von gymnasialen Maturitätsausweisen,586,False,False,False,0,False
678,420.200,Kantonales Gesetz über die Berufsbildung,951,False,False,False,0,False
679,420.210,Verordnung über den Vollzug des Kantonalen Gesetzes über die Berufsbildung,647,False,False,False,0,False
